id,session_id,timestamp,signal_type,frequency,bandwidth,rssi,antenna_id,location
7973,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 DL,934,1,-12.289529586642194,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7974,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 DL,942,1,-14.13322162403248,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7975,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 DL,951,1,-16.875196800120293,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7976,room01_20250709_151402,2025-07-09 14:15:06.054017,GSM 900 DL,960,1,-25.201950635669267,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7977,room01_20250709_151402,2025-07-09 14:15:06.054017,FM Radio,88,1,-17.177706821734443,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7978,room01_20250709_151402,2025-07-09 14:15:06.054017,FM Radio,93,1,-11.655172744554871,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7979,room01_20250709_151402,2025-07-09 14:15:06.054017,FM Radio,98,1,-8.949272118044524,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7980,room01_20250709_151402,2025-07-09 14:15:06.054017,FM Radio,103,1,-12.989575802646378,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7981,room01_20250709_151402,2025-07-09 14:15:06.054017,FM Radio,108,1,-15.811378801277607,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7982,room01_20250709_151402,2025-07-09 14:15:06.054017,Airband (AM),118,1,-17.07348362027215,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7983,room01_20250709_151402,2025-07-09 14:15:06.054017,Airband (AM),123,1,-10.742641255022775,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7984,room01_20250709_151402,2025-07-09 14:15:06.054017,Airband (AM),128,1,-9.142470753592713,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7985,room01_20250709_151402,2025-07-09 14:15:06.054017,Airband (AM),132,1,-11.025433818597836,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7986,room01_20250709_151402,2025-07-09 14:15:06.054017,Airband (AM),137,1,-15.922676884513699,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7987,room01_20250709_151402,2025-07-09 14:15:06.054017,AIS / Marine,162,1,-21.17617496368828,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7988,room01_20250709_151402,2025-07-09 14:15:06.054017,ADS-B 1090,1090,1,-27.75502141611339,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7989,room01_20250709_151402,2025-07-09 14:15:06.054017,LTE 1800,1710,1,-34.27268186896245,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7990,room01_20250709_151402,2025-07-09 14:15:06.054017,LTE 1800,1722,1,-35.50703439779436,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7991,room01_20250709_151402,2025-07-09 14:15:06.054017,LTE 1800,1735,1,-36.3064564560456,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7992,room01_20250709_151402,2025-07-09 14:15:06.054017,LTE 1800,1748,1,-36.11112788958786,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7993,room01_20250709_151402,2025-07-09 14:15:06.054017,LTE 1800,1760,1,-36.870403209746804,rtl-sdr-1,0101000020110F000000000000A22F0EC000000000D020E93F
7994,room01_20250709_151402,2025-07-09 14:15:09.116455,RC Low Band,27,1,-24.198805979715114,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
7995,room01_20250709_151402,2025-07-09 14:15:09.116455,RC Aircraft,35,1,-23.086652542516287,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
7996,room01_20250709_151402,2025-07-09 14:15:09.116455,RC Ground,40,1,-23.010443450675254,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
7997,room01_20250709_151402,2025-07-09 14:15:09.116455,TETRA / Emergency,380,1,-7.332870525564836,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
7998,room01_20250709_151402,2025-07-09 14:15:09.116455,TETRA / Emergency,385,1,-6.383529635443366,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
7999,room01_20250709_151402,2025-07-09 14:15:09.116455,TETRA / Emergency,390,1,-7.193561540184813,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8000,room01_20250709_151402,2025-07-09 14:15:09.116455,TETRA / Emergency,395,1,-7.668177031267973,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8001,room01_20250709_151402,2025-07-09 14:15:09.116455,TETRA / Emergency,400,1,-7.317317870485933,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8002,room01_20250709_151402,2025-07-09 14:15:09.116455,LoRa / ISM 433,433,1,-5.129476600577936,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8003,room01_20250709_151402,2025-07-09 14:15:09.116455,ISM 868,869,1,-11.089117398615368,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8004,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 UL,880,1,-22.844272444021417,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8005,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 UL,889,1,-21.08729566788803,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8006,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 UL,898,1,-19.812511886632322,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8007,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 UL,906,1,-15.056894244394991,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8008,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 UL,915,1,-19.349452662082026,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8009,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 DL,925,1,-20.2565102157112,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8010,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 DL,934,1,-13.456397663253941,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8011,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 DL,942,1,-17.239182595418846,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8012,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 DL,951,1,-25.90483268031098,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8013,room01_20250709_151402,2025-07-09 14:15:09.116455,GSM 900 DL,960,1,-24.637079632918173,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8014,room01_20250709_151402,2025-07-09 14:15:09.116455,FM Radio,88,1,-17.25153437537322,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8015,room01_20250709_151402,2025-07-09 14:15:09.116455,FM Radio,93,1,-11.413958966006586,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8016,room01_20250709_151402,2025-07-09 14:15:09.116455,FM Radio,98,1,-9.03515139068349,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8017,room01_20250709_151402,2025-07-09 14:15:09.116455,FM Radio,103,1,-13.292478563681902,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8018,room01_20250709_151402,2025-07-09 14:15:09.116455,FM Radio,108,1,-15.771203687872006,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8019,room01_20250709_151402,2025-07-09 14:15:09.116455,Airband (AM),118,1,-17.224779151123457,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8020,room01_20250709_151402,2025-07-09 14:15:09.116455,Airband (AM),123,1,-10.702452648385448,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8021,room01_20250709_151402,2025-07-09 14:15:09.116455,Airband (AM),128,1,-8.936100109171617,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8022,room01_20250709_151402,2025-07-09 14:15:09.116455,Airband (AM),132,1,-10.897848240349756,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8023,room01_20250709_151402,2025-07-09 14:15:09.116455,Airband (AM),137,1,-16.335367042732464,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8024,room01_20250709_151402,2025-07-09 14:15:09.116455,AIS / Marine,162,1,-21.344188552502903,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8025,room01_20250709_151402,2025-07-09 14:15:09.116455,ADS-B 1090,1090,1,-27.918506717042998,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8026,room01_20250709_151402,2025-07-09 14:15:09.116455,LTE 1800,1710,1,-32.666557911122624,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8027,room01_20250709_151402,2025-07-09 14:15:09.116455,LTE 1800,1722,1,-35.746225948804266,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8028,room01_20250709_151402,2025-07-09 14:15:09.116455,LTE 1800,1735,1,-36.55472507506244,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8029,room01_20250709_151402,2025-07-09 14:15:09.116455,LTE 1800,1748,1,-36.69443563046789,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8030,room01_20250709_151402,2025-07-09 14:15:09.116455,LTE 1800,1760,1,-36.78152824855331,rtl-sdr-1,0101000020110F000000000000D32E11C000000000A00DF83F
8031,room01_20250709_151402,2025-07-09 14:15:12.239126,RC Low Band,27,1,-24.236477712761403,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8032,room01_20250709_151402,2025-07-09 14:15:12.239126,RC Aircraft,35,1,-22.772598157175317,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8033,room01_20250709_151402,2025-07-09 14:15:12.239126,RC Ground,40,1,-22.50914168614181,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8034,room01_20250709_151402,2025-07-09 14:15:12.239126,TETRA / Emergency,380,1,-6.903287629044992,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8035,room01_20250709_151402,2025-07-09 14:15:12.239126,TETRA / Emergency,385,1,-5.6464455160138005,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8036,room01_20250709_151402,2025-07-09 14:15:12.239126,TETRA / Emergency,390,1,-6.237091832711107,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8037,room01_20250709_151402,2025-07-09 14:15:12.239126,TETRA / Emergency,395,1,-6.453410773539293,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8038,room01_20250709_151402,2025-07-09 14:15:12.239126,TETRA / Emergency,400,1,-6.847428836402678,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8039,room01_20250709_151402,2025-07-09 14:15:12.239126,LoRa / ISM 433,433,1,-5.29566088374982,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8040,room01_20250709_151402,2025-07-09 14:15:12.239126,ISM 868,869,1,-11.30253531455047,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8041,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 UL,880,1,-22.135608164138517,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8042,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 UL,889,1,-21.597839745303258,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8043,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 UL,898,1,-20.290728577802405,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8044,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 UL,906,1,-15.425714316446783,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8045,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 UL,915,1,-19.86773306155055,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8046,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 DL,925,1,-20.477851592660947,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8047,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 DL,934,1,-13.69629274893962,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8048,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 DL,942,1,-17.69638640383802,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8049,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 DL,951,1,-23.25491854835151,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8050,room01_20250709_151402,2025-07-09 14:15:12.239126,GSM 900 DL,960,1,-23.78640893780439,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8051,room01_20250709_151402,2025-07-09 14:15:12.239126,FM Radio,88,1,-17.02434762947857,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8052,room01_20250709_151402,2025-07-09 14:15:12.239126,FM Radio,93,1,-11.98208160146539,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8053,room01_20250709_151402,2025-07-09 14:15:12.239126,FM Radio,98,1,-10.606191031792463,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8054,room01_20250709_151402,2025-07-09 14:15:12.239126,FM Radio,103,1,-14.464319967659998,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8055,room01_20250709_151402,2025-07-09 14:15:12.239126,FM Radio,108,1,-15.931823375443479,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8056,room01_20250709_151402,2025-07-09 14:15:12.239126,Airband (AM),118,1,-16.970612004728707,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8057,room01_20250709_151402,2025-07-09 14:15:12.239126,Airband (AM),123,1,-10.626820391199615,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8058,room01_20250709_151402,2025-07-09 14:15:12.239126,Airband (AM),128,1,-8.60808752840351,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8059,room01_20250709_151402,2025-07-09 14:15:12.239126,Airband (AM),132,1,-10.485889935417312,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8060,room01_20250709_151402,2025-07-09 14:15:12.239126,Airband (AM),137,1,-16.301527256242515,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8061,room01_20250709_151402,2025-07-09 14:15:12.239126,AIS / Marine,162,1,-21.023310025789044,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8062,room01_20250709_151402,2025-07-09 14:15:12.239126,ADS-B 1090,1090,1,-27.61227199256364,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8063,room01_20250709_151402,2025-07-09 14:15:12.239126,LTE 1800,1710,1,-34.44111068034076,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8064,room01_20250709_151402,2025-07-09 14:15:12.239126,LTE 1800,1722,1,-34.490169599826956,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8065,room01_20250709_151402,2025-07-09 14:15:12.239126,LTE 1800,1735,1,-36.06686718337969,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8066,room01_20250709_151402,2025-07-09 14:15:12.239126,LTE 1800,1748,1,-35.88205510051266,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8067,room01_20250709_151402,2025-07-09 14:15:12.239126,LTE 1800,1760,1,-37.00247653196823,rtl-sdr-1,0101000020110F00000000000012290EC000000000680CEA3F
8068,room01_20250709_151402,2025-07-09 14:15:15.193826,RC Low Band,27,1,-24.127835857501985,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8069,room01_20250709_151402,2025-07-09 14:15:15.193826,RC Aircraft,35,1,-23.045585324930485,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8070,room01_20250709_151402,2025-07-09 14:15:15.193826,RC Ground,40,1,-22.791137839026646,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8071,room01_20250709_151402,2025-07-09 14:15:15.193826,TETRA / Emergency,380,1,-6.928177521841681,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8072,room01_20250709_151402,2025-07-09 14:15:15.193826,TETRA / Emergency,385,1,-7.053720761902569,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8073,room01_20250709_151402,2025-07-09 14:15:15.193826,TETRA / Emergency,390,1,-7.023681017096343,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8074,room01_20250709_151402,2025-07-09 14:15:15.193826,TETRA / Emergency,395,1,-5.9841423814427355,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8075,room01_20250709_151402,2025-07-09 14:15:15.193826,TETRA / Emergency,400,1,-6.733783020161203,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8076,room01_20250709_151402,2025-07-09 14:15:15.193826,LoRa / ISM 433,433,1,-5.019632433672056,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8077,room01_20250709_151402,2025-07-09 14:15:15.193826,ISM 868,869,1,-10.824756509699062,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8078,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 UL,880,1,-22.733208216086886,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8079,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 UL,889,1,-20.59480098327718,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8080,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 UL,898,1,-20.167832140557227,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8081,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 UL,906,1,-16.96232091866052,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8082,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 UL,915,1,-20.72675261873911,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8083,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 DL,925,1,-21.106052272433026,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8084,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 DL,934,1,-16.295639048367306,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8085,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 DL,942,1,-16.18973252531774,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8086,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 DL,951,1,-27.719306462942647,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8087,room01_20250709_151402,2025-07-09 14:15:15.193826,GSM 900 DL,960,1,-23.951466841173293,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8088,room01_20250709_151402,2025-07-09 14:15:15.193826,FM Radio,88,1,-17.181744157578056,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8089,room01_20250709_151402,2025-07-09 14:15:15.193826,FM Radio,93,1,-11.013143100608806,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8090,room01_20250709_151402,2025-07-09 14:15:15.193826,FM Radio,98,1,-8.080806799935443,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8091,room01_20250709_151402,2025-07-09 14:15:15.193826,FM Radio,103,1,-12.063289969833324,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8092,room01_20250709_151402,2025-07-09 14:15:15.193826,FM Radio,108,1,-15.335252516396832,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8093,room01_20250709_151402,2025-07-09 14:15:15.193826,Airband (AM),118,1,-16.88880000857553,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8094,room01_20250709_151402,2025-07-09 14:15:15.193826,Airband (AM),123,1,-10.537872272698861,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8095,room01_20250709_151402,2025-07-09 14:15:15.193826,Airband (AM),128,1,-8.945612855867601,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8096,room01_20250709_151402,2025-07-09 14:15:15.193826,Airband (AM),132,1,-10.787609145862373,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8097,room01_20250709_151402,2025-07-09 14:15:15.193826,Airband (AM),137,1,-16.4435821744023,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8098,room01_20250709_151402,2025-07-09 14:15:15.193826,AIS / Marine,162,1,-21.30002526937386,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8099,room01_20250709_151402,2025-07-09 14:15:15.193826,ADS-B 1090,1090,1,-27.97325326159391,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8100,room01_20250709_151402,2025-07-09 14:15:15.193826,LTE 1800,1710,1,-32.652720158771736,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8101,room01_20250709_151402,2025-07-09 14:15:15.193826,LTE 1800,1722,1,-35.74524637401292,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8102,room01_20250709_151402,2025-07-09 14:15:15.193826,LTE 1800,1735,1,-36.3611347932843,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8103,room01_20250709_151402,2025-07-09 14:15:15.193826,LTE 1800,1748,1,-36.353804451028886,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8104,room01_20250709_151402,2025-07-09 14:15:15.193826,LTE 1800,1760,1,-36.81491767801864,rtl-sdr-1,0101000020110F0000000000005C2308C000000000D00ED03F
8105,room01_20250709_151402,2025-07-09 14:15:18.130846,RC Low Band,27,1,-24.196971230845612,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8106,room01_20250709_151402,2025-07-09 14:15:18.130846,RC Aircraft,35,1,-22.364353734877977,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8107,room01_20250709_151402,2025-07-09 14:15:18.130846,RC Ground,40,1,-22.409351252557258,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8108,room01_20250709_151402,2025-07-09 14:15:18.130846,TETRA / Emergency,380,1,-6.702129887258057,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8109,room01_20250709_151402,2025-07-09 14:15:18.130846,TETRA / Emergency,385,1,-6.064746066108655,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8110,room01_20250709_151402,2025-07-09 14:15:18.130846,TETRA / Emergency,390,1,-6.703719778621621,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8111,room01_20250709_151402,2025-07-09 14:15:18.130846,TETRA / Emergency,395,1,-5.15782756407023,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8112,room01_20250709_151402,2025-07-09 14:15:18.130846,TETRA / Emergency,400,1,-6.712900198571897,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8113,room01_20250709_151402,2025-07-09 14:15:18.130846,LoRa / ISM 433,433,1,-5.306771087781645,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8114,room01_20250709_151402,2025-07-09 14:15:18.130846,ISM 868,869,1,-10.971602171288525,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8115,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 UL,880,1,-23.54233086066462,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8116,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 UL,889,1,-20.9021114999557,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8117,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 UL,898,1,-20.571221781740903,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8118,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 UL,906,1,-16.303612432598435,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8119,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 UL,915,1,-20.33980128875732,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8120,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 DL,925,1,-13.459644215699564,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8121,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 DL,934,1,-12.024183266833628,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8122,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 DL,942,1,-16.621803748231557,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8123,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 DL,951,1,-27.283784371980285,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8124,room01_20250709_151402,2025-07-09 14:15:18.130846,GSM 900 DL,960,1,-18.52571958049914,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8125,room01_20250709_151402,2025-07-09 14:15:18.130846,FM Radio,88,1,-16.214953639763515,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8126,room01_20250709_151402,2025-07-09 14:15:18.130846,FM Radio,93,1,-10.188281266424363,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8127,room01_20250709_151402,2025-07-09 14:15:18.130846,FM Radio,98,1,-7.697619935160242,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8128,room01_20250709_151402,2025-07-09 14:15:18.130846,FM Radio,103,1,-12.476696704362817,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8129,room01_20250709_151402,2025-07-09 14:15:18.130846,FM Radio,108,1,-15.650754666899617,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8130,room01_20250709_151402,2025-07-09 14:15:18.130846,Airband (AM),118,1,-17.233766648846313,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8131,room01_20250709_151402,2025-07-09 14:15:18.130846,Airband (AM),123,1,-10.532747557450676,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8132,room01_20250709_151402,2025-07-09 14:15:18.130846,Airband (AM),128,1,-8.536217180191361,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8133,room01_20250709_151402,2025-07-09 14:15:18.130846,Airband (AM),132,1,-10.895223198483936,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8134,room01_20250709_151402,2025-07-09 14:15:18.130846,Airband (AM),137,1,-15.510533620814321,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
8135,room01_20250709_151402,2025-07-09 14:15:18.130846,AIS / Marine,162,1,-21.227691789736497,rtl-sdr-1,0101000020110F000000000000C435FFBF0000000020B4DC3F
